1664362800000,18950.93000000,18960.55000000,18877.03000000,18895.43000000,0.32102000,1664363699999,6065.59638510,11,0.04739000,895.87264770,0
1664363700000,18892.85000000,18948.80000000,18892.85000000,18948.80000000,0.05604000,1664364599999,1060.40359860,6,0.05470000,1035.05757900,0
1664364600000,18905.34000000,18960.63000000,18905.34000000,18905.97000000,0.06639000,1664365499999,1256.03912480,8,0.06296000,1191.19380860,0
1664365500000,18906.34000000,18909.15000000,18861.71000000,18904.66000000,0.05167000,1664366399999,975.54301760,5,0.02123000,401.39256520,0
1664366400000,18967.29000000,19020.90000000,18967.29000000,19020.90000000,0.05127000,1664367299999,972.77750120,6,0.02462000,467.22488200,0
1664367300000,19003.50000000,19055.18000000,18983.83000000,19046.24000000,0.06201000,1664368199999,1179.41468920,5,0.05201000,989.57638920,0
1664368200000,19050.48000000,19112.85000000,19050.28000000,19103.23000000,0.24469000,1664369099999,4671.61306500,12,0.14989000,2863.39796320,0
1664369100000,19095.74000000,19095.74000000,19048.13000000,19061.98000000,0.07777000,1664369999999,1482.39947510,7,0.01000000,190.91050000,0
1664370000000,19063.42000000,19099.54000000,19063.42000000,19071.12000000,0.02822000,1664370899999,538.17311000,4,0.00288000,55.00667520,0
1664370900000,19143.28000000,19172.98000000,19143.28000000,19143.28000000,0.18943000,1664371799999,3629.17470940,4,0.13550000,2596.77761900,0
1664371800000,19127.54000000,19127.54000000,19068.29000000,19106.23000000,0.87271000,1664372699999,16656.09440960,16,0.21993000,4197.64737340,0
1664372700000,19077.51000000,19238.40000000,19075.11000000,19114.20000000,0.36361000,1664373599999,6968.72895290,27,0.24002000,4605.78765440,0
1664373600000,19157.55000000,19172.97000000,19069.70000000,19069.70000000,0.05997000,1664374499999,1146.48455720,9,0.01000000,191.22190000,0
1664374500000,19077.59000000,19231.74000000,19068.94000000,19231.74000000,0.09285000,1664375399999,1775.00761900,7,0.07717000,1474.54520220,0
1664375400000,19308.27000000,19405.76000000,19308.27000000,19387.02000000,0.06863000,1664376299999,1329.87531560,8,0.03297000,639.55091960,0
1664376300000,19471.45000000,19471.46000000,19375.07000000,19379.07000000,0.07799000,1664377199999,1515.25554850,6,0.07799000,1515.25554850,0
1664377200000,19399.69000000,19399.69000000,19399.69000000,19399.69000000,0.01000000,1664378099999,193.99690000,1,0.00000000,0.00000000,0
1664378100000,19416.16000000,19442.25000000,19412.83000000,19412.83000000,0.26411000,1664378999999,5128.79684900,7,0.15436000,2997.65214000,0
1664379000000,19400.39000000,19400.50000000,19400.39000000,19400.50000000,0.03177000,1664379899999,616.35377720,2,0.00098000,19.01238220,0
1664379900000,19408.07000000,19500.00000000,19408.07000000,19491.68000000,0.47184000,1664380799999,9199.97115970,8,0.00222000,43.23829620,0
1664380800000,19500.75000000,19624.10000000,19500.75000000,19574.10000000,0.37625000,1664381699999,7362.44735060,12,0.34380000,6726.51966400,0
1664381700000,19533.76000000,19533.76000000,19492.64000000,19519.47000000,0.03352000,1664382599999,654.19267060,3,0.02174000,424.08497780,0
1664382600000,19527.72000000,19532.85000000,19503.55000000,19516.01000000,0.04534000,1664383499999,884.98790160,7,0.00000000,0.00000000,0
1664383500000,19528.49000000,19534.85000000,19467.37000000,19506.80000000,0.20992000,1664384399999,4094.18093190,19,0.00000000,0.00000000,0
1664384400000,19520.56000000,19540.07000000,19479.39000000,19540.07000000,0.30210000,1664385299999,5893.48967740,12,0.13995000,2734.37223150,0
1664385300000,19559.68000000,19593.99000000,19547.64000000,19593.99000000,0.05359000,1664386199999,1048.57888140,11,0.01492000,292.29419340,0
1664386200000,19591.65000000,19591.65000000,19545.28000000,19545.28000000,0.26285000,1664387099999,5142.12650350,5,0.00000000,0.00000000,0
1664387100000,19491.59000000,19491.59000000,19373.70000000,19373.70000000,0.14792000,1664387999999,2881.13333140,5,0.00000000,0.00000000,0
1664388000000,19298.93000000,19428.86000000,19298.93000000,19428.86000000,0.11733000,1664388899999,2265.64755060,3,0.01009000,196.03029740,0
